canonical_id	verb_text	verb_lemma	negated	is_passive	sid	verb_token_idx	verb_category
1	staggered	stagger	False	False	4455	51230	AMUSE
1	said	say	False	False	4456	51236	COMMUNICATION
1	feel	feel	False	False	4456	51240	PERCEPTION
1	go	go	False	False	4457	51245	MOTION
1	'm	be	False	False	4458	51250	STATE
2	said	say	False	False	4459	51256	COMMUNICATION
4	said	say	False	False	4461	51272	COMMUNICATION
4	've	have	False	False	4461	51276	POSSESSION
3	murmured	murmur	False	False	4462	51284	COMMUNICATION
3	doubt	doubt	False	False	4462	51295	CONJECTURE
4	said	say	False	False	4464	51311	COMMUNICATION
4	wonder	wonder	False	False	4464	51315	COGNITION
2	drew	draw	False	False	4473	51413	FORCE
2	turned	turn	False	False	4473	51420	MOTION
2	strolled	stroll	False	False	4474	51431	MOTION
2	studied	study	False	False	4475	51447	ASSESSMENT
2	said	say	False	False	4476	51453	COMMUNICATION
0	rattled	rattle	False	False	4476	51466	ANIMAL_SOUNDS
2	undressed	undress	False	False	4478	51481	DRESS
2	went	go	False	False	4479	51485	MOTION
2	opened	open	False	False	4480	51505	APPEAR
2	stood	stand	False	False	4481	51513	BODY_POSITION
1	lay	lie	False	False	4483	51533	BODY_POSITION
1	summon	summon	True	False	4485	51549	ARREST
1	was	be	False	False	4486	51558	STATE
1	told	tell	False	False	4487	51566	COMMUNICATION
10	're	be	False	False	4487	51574	STATE
10	locked	lock	False	True	4491	51596	TAPE
10	bolted	bolt	False	True	4491	51598	GOBBLE
1	thought	think	False	False	4493	51612	COGNITION
1	stay	stay	False	False	4494	51621	EXIST
1	stay	stay	False	False	4497	51637	EXIST
1	stay	stay	False	False	4500	51667	EXIST
1	begin think	begin think	False	False	4502	51691	ASPECT
1	said	say	False	False	4502	51706	COMMUNICATION
15	swim	swim	True	False	4504	51728	MOTION
15	can	can	False	False	4505	51735	POCKET
15	know	know	False	False	4506	51738	COGNITION
15	can	can	False	False	4506	51740	POCKET
0	can	can	False	False	4508	51755	POCKET
1	know	know	False	False	4509	51762	COGNITION
15	go	go	False	False	4510	51769	MOTION
0	see	see	False	False	4511	51780	PERCEPTION
1	tell	tell	False	False	4512	51794	COMMUNICATION
0	swim	swim	False	False	4513	51801	MOTION
1	talk	talk	False	False	4514	51809	COMMUNICATION
1	distract	distract	False	False	4514	51817	AMUSE
0	standing	stand	False	False	4515	51834	BODY_POSITION
1	said	say	False	False	4519	51867	COMMUNICATION
14	going	go	False	False	4521	51875	MOTION
14	came	come	False	False	4522	51881	MOTION
15	rescued	rescue	False	True	4525	51907	STEAL
15	say	say	False	False	4526	51917	COMMUNICATION
1	said	say	False	False	4526	51922	COMMUNICATION
15	could	could	False	False	4526	51924	POSSIBILITY
1	brazen	brazen	False	False	4529	51946	
0	tell	tell	False	False	4530	51954	COMMUNICATION
1	said	say	True	False	4531	51966	COMMUNICATION
15	told	tell	False	False	4533	51981	COMMUNICATION
15	was	be	False	False	4534	51985	STATE
15	know	know	False	False	4535	51992	COGNITION
1	pretend swim	pretend swim	False	False	4538	52013	FEIGNING
1	arrive	arrive	False	False	4539	52023	ESCAPE
14	suspected	suspect	False	False	4542	52036	COGNITION
14	looked	look	False	False	4543	52043	PERCEPTION
14	known	know	False	False	4544	52057	COGNITION
14	gone	go	False	False	4545	52064	MOTION
14	answered	answer	True	False	4546	52075	COMMUNICATION
1	written	write	False	False	4546	52081	LECTURE
1	turned	turn	False	False	4548	52090	MOTION
1	think	think	True	False	4549	52102	COGNITION
14	forgotten	forget	False	True	4552	52125	ABANDONMENT
1	felt	feel	False	False	4553	52136	PERCEPTION
14	was	be	False	False	4553	52139	STATE
1	stared	star	False	False	4554	52147	CAPTAIN
1	noticed	notice	True	False	4555	52169	PERCEPTION
1	shivered	shiver	False	False	4557	52183	BODY_INTERNAL_STATES
1	remembered	remember	False	False	4557	52186	COGNITION
1	like	like	True	False	4558	52199	EMOTION
4	sat	sit	False	False	4561	52228	BODY_POSITION
4	was	be	False	False	4563	52257	STATE
4	felt	feel	False	False	4564	52267	PERCEPTION
0	gone	go	False	False	4568	52303	MOTION
4	snorted	snort	False	False	4569	52311	NONVERBAL_EXPRESSION
0	said	say	False	False	4570	52327	COMMUNICATION
0	got	got	False	False	4574	52357	DISCUSSION
4	see	see	False	False	4580	52407	PERCEPTION
4	sat	sit	False	False	4585	52435	BODY_POSITION
4	furrowed	furrow	False	False	4585	52442	BEND
4	pondered	ponder	False	False	4585	52452	COGITATION
4	hear	hear	False	False	4586	52465	PERCEPTION
4	relaxed	relax	False	False	4588	52474	AMUSE
4	lay	lie	False	False	4590	52498	BODY_POSITION
4	been	be	False	False	4591	52519	STATE
4	blew	blow	False	False	4594	52560	CREATION
4	found	find	False	False	4595	52568	OBTAINING
4	seen	see	False	False	4599	52647	PERCEPTION
4	put	put	True	False	4602	52674	PLACEMENT
18	looked	look	False	False	4604	52688	PERCEPTION
4	forgotten	forget	False	False	4608	52715	ABANDONMENT
18	looked	look	False	False	4608	52718	PERCEPTION
4	trying recall	try recall	False	False	4609	52726	ATTEMPT
4	been	be	True	False	4609	52737	STATE
4	seen	see	False	False	4610	52757	PERCEPTION
18	had	have	False	False	4611	52765	POSSESSION
4	wondered	wonder	False	False	4613	52798	COGNITION
4	thought	think	False	False	4617	52828	COGNITION
4	was	be	False	False	4617	52835	STATE
4	understand	understand	True	False	4618	52841	COGNITION
4	sat	sit	False	False	4622	52871	BODY_POSITION
4	heard	hear	False	False	4623	52883	PERCEPTION
4	bet	bet	False	False	4627	52940	BILL
4	dropped	drop	False	False	4628	52953	CALIBRATABLE_COS
4	standing	stand	False	False	4628	52962	BODY_POSITION
4	convinced	convince	False	True	4630	52979	AMUSE
4	was	be	True	False	4630	52982	STATE
4	heard	hear	False	False	4631	52988	PERCEPTION
4	knew	know	False	False	4633	53005	COGNITION
4	listened	listen	False	False	4635	53021	PEER
4	repeated	repeat	True	False	4635	53028	COMMUNICATION
4	wanted go	want go	False	False	4637	53039	DESIRE
4	see	see	False	False	4638	53053	PERCEPTION
10	waiting	wait	False	False	4640	53085	EXIST
4	hear	hear	False	False	4641	53095	PERCEPTION
4	stood	stand	False	False	4642	53110	BODY_POSITION
4	hear	hear	False	False	4643	53117	PERCEPTION
4	knew	know	False	False	4643	53134	COGNITION
4	heard	hear	False	False	4644	53153	PERCEPTION
4	listening	listen	False	False	4645	53182	PEER
4	made	make	False	False	4648	53225	CREATION
4	meant see	mean see	False	False	4649	53231	CONJECTURE
37	going	go	False	False	4651	53254	MOTION
4	acted	act	False	False	4652	53258	MASQUERADE
4	acted	act	False	False	4652	53261	MASQUERADE
4	looked	look	False	False	4652	53270	PERCEPTION
4	tiptoed	tiptoe	False	False	4653	53277	MOTION
4	slipped	slip	False	False	4653	53283	TRANSFER
4	detached	detach	False	False	4653	53289	DISASSEMBLE
4	picked	pick	False	False	4653	53301	CHEW
4	sprinted	sprint	False	False	4655	53326	SELF_MOTION
4	removed	remove	False	False	4655	53332	BANISH
4	stepped	step	False	False	4656	53350	MOTION
4	ran	run	False	False	4657	53367	MOTION
4	realized	realize	False	False	4658	53384	COGNITION
4	heard	hear	False	False	4658	53390	PERCEPTION
4	had	have	False	False	4661	53428	POSSESSION
4	paused	pause	False	False	4662	53455	LINGER
4	made	make	False	False	4663	53463	CREATION
4	went	go	False	False	4668	53536	MOTION
4	paused	pause	False	False	4669	53544	LINGER
4	tapped	tap	False	False	4669	53552	CONTACT
4	waited	wait	False	False	4671	53560	EXIST
4	think	think	True	False	4675	53594	COGNITION
3	is	be	False	False	4675	53596	STATE
4	went	go	False	False	4677	53607	MOTION
4	tapped	tap	False	False	4678	53621	CONTACT
4	come	come	False	False	4685	53667	MOTION
4	raced	race	False	False	4686	53672	MOTION
4	did	do	False	False	4687	53684	ABANDONMENT
2	stood	stand	False	False	4688	53688	BODY_POSITION
2	held	hold	False	False	4689	53692	POSSESSION
2	pulled	pull	False	False	4690	53702	CONTACT
2	said	say	False	False	4692	53723	COMMUNICATION
4	explained	explain	False	False	4693	53736	COMMUNICATION
4	's	be	False	False	4696	53752	STATE
2	moved	move	False	False	4697	53758	MOTION
2	take	take	True	False	4698	53774	OBTAINING
2	rapped	rap	False	False	4699	53781	CHIT_CHAT
2	dropped	drop	False	False	4702	53799	CALIBRATABLE_COS
2	peered	peer	False	False	4702	53804	PEER
2	inserted	insert	False	False	4703	53812	PLACEMENT
2	said	say	False	False	4704	53822	COMMUNICATION
4	said	say	False	False	4705	53837	COMMUNICATION
3	locked	lock	False	False	4705	53843	TAPE
3	took	take	False	False	4705	53849	OBTAINING
2	nodded	nod	False	False	4706	53856	WINK
2	raced	race	False	False	4710	53886	MOTION
3	's	be	False	False	4714	53908	STATE
0	do	do	False	False	4715	53916	ABANDONMENT
1	understand	understand	False	False	4717	53931	COGNITION
3	comes	come	False	False	4718	53937	MOTION
3	says	say	False	False	4718	53940	COMMUNICATION
3	killed	kill	False	False	4718	53951	KILLING
3	pay	pay	False	False	4718	53953	PAY
4	speak	speak	False	False	4720	53968	COMMUNICATION
1	said	say	False	False	4722	53977	COMMUNICATION
1	'm	be	True	False	4723	53983	STATE
2	said	say	False	False	4724	53991	COMMUNICATION
2	joined	join	False	False	4725	53998	SOCIAL
2	said	say	False	False	4726	54002	COMMUNICATION
4	said	say	False	False	4728	54018	COMMUNICATION
3	got	get	False	True	4729	54029	OBTAINING
2	raced	race	False	False	4730	54038	MOTION
2	said	say	False	False	4731	54045	COMMUNICATION
0	're	be	False	False	4731	54052	STATE
2	undid	undo	False	False	4732	54057	DESTROY
2	get	get	False	False	4732	54073	OBTAINING
2	went	go	False	False	4733	54080	MOTION
2	got	get	False	False	4733	54086	OBTAINING
2	took	take	False	False	4734	54092	OBTAINING
2	spoke	speak	False	False	4734	54101	COMMUNICATION
4	stopped	stop	False	False	4736	54115	ASPECT
2	saw	see	False	False	4738	54127	PERCEPTION
2	said	say	False	False	4739	54131	COMMUNICATION
2	going shoot	go shoot	True	False	4740	54147	MOTION
0	like	like	False	False	4741	54160	EMOTION
2	'm	be	False	False	4742	54163	STATE
2	started	start	False	False	4743	54170	ASPECT
4	followed	follow	False	False	4744	54184	MOTION
4	thought	think	False	False	4745	54188	COGNITION
4	suppose	suppose	False	False	4745	54194	COGNITION
4	asking	ask	False	False	4745	54197	COMMUNICATION
4	tackled	tackle	False	False	4747	54212	FIREFIGHTING
4	lacked	lack	False	False	4748	54223	BODY_DESCRIPTION_PART
4	lack	lack	True	False	4748	54228	BODY_DESCRIPTION_PART
4	tackle	tackle	False	False	4749	54238	FIREFIGHTING
4	was	be	True	False	4750	54243	STATE
1	got	get	False	False	4752	54273	OBTAINING
1	dressed	dress	False	False	4752	54276	DRESS
1	glanced	glance	False	False	4753	54279	PEER
3	was	be	True	False	4758	54327	STATE
1	were	be	False	False	4759	54336	STATE
1	employ	employ	False	False	4759	54348	BEING_EMPLOYED
1	amused	amuse	False	False	4760	54354	AMUSE
3	employ	employ	False	False	4760	54363	BEING_EMPLOYED
3	announce	announce	False	False	4761	54373	COMMUNICATION
3	pretend wounded	pretend wound	False	False	4762	54388	FEIGNING
3	drag	drag	False	False	4762	54396	CARRY
3	groaning	groan	False	False	4762	54398	ANIMAL_SOUNDS
3	inform	inform	False	False	4764	54410	ADVISE
3	set	set	False	False	4765	54424	PLACEMENT
3	set	set	False	False	4767	54461	PLACEMENT
1	remain	remain	False	False	4768	54474	EXIST
1	crossed	cross	False	False	4769	54486	MOTION
1	sat	sit	False	False	4773	54521	BODY_POSITION
1	began write	begin write	False	False	4773	54528	ASPECT
1	stiffened	stiffen	False	False	4775	54547	OTHER_COS
1	heard	hear	False	False	4776	54553	PERCEPTION
1	thought	think	False	False	4777	54561	COGNITION
1	listened	listen	False	False	4779	54577	PEER
1	repeated	repeat	True	False	4779	54585	COMMUNICATION
1	heard	hear	False	False	4780	54588	PERCEPTION
1	thought	think	False	False	4780	54591	COGNITION
1	was	be	False	False	4780	54612	STATE
1	concluded	conclude	False	False	4780	54618	ACTIVITY_FINISH
1	heard	hear	False	False	4780	54593	PERCEPTION
4	done	do	False	False	4780	54623	ABANDONMENT
1	heard	hear	False	False	4781	54640	PERCEPTION
0	let	let	False	False	4790	54725	ABOUNDING_WITH
1	went	go	False	False	4791	54731	MOTION
1	removed	remove	False	False	4792	54737	BANISH
1	unlocked	unlock	False	False	4792	54741	DISASSEMBLE
1	slid	slide	False	False	4792	54745	ROLL
1	opened	open	False	False	4793	54751	APPEAR
1	said	say	False	False	4795	54775	COMMUNICATION
2	said	say	False	False	4796	54785	COMMUNICATION
1	cried	cry	False	False	4798	54799	BREATHE
2	said	say	False	False	4799	54806	COMMUNICATION
4	concurred	concur	False	False	4800	54817	CORRESPOND
1	said	say	False	False	4802	54835	COMMUNICATION
4	said	say	False	False	4804	54848	COMMUNICATION
4	tell	tell	False	False	4805	54858	COMMUNICATION
1	said	say	False	False	4810	54900	COMMUNICATION
4	said	say	False	False	4811	54912	COMMUNICATION
10	heard	hear	False	False	4813	54930	PERCEPTION
4	tell	tell	False	False	4814	54939	COMMUNICATION
1	said	say	False	False	4817	54954	COMMUNICATION
1	believe	believe	True	False	4817	54961	COGNITION
2	said	say	False	False	4818	54966	COMMUNICATION
2	said	say	False	False	4830	55118	COMMUNICATION
2	hope	hope	False	False	4831	55153	DESIRE
1	said	say	False	False	4833	55187	COMMUNICATION
2	said	say	False	False	4836	55214	COMMUNICATION
2	gone	go	True	False	4836	55229	MOTION
1	cried	cry	False	False	4839	55254	BREATHE
2	shrugged	shrug	False	False	4840	55265	WINK
2	think	think	False	False	4842	55285	COGNITION
4	cleared	clear	False	False	4844	55302	CLEAR
4	said	say	False	False	4845	55307	COMMUNICATION
2	said	say	False	False	4847	55327	COMMUNICATION
3	got	get	False	False	4849	55358	OBTAINING
1	said	say	False	False	4850	55364	COMMUNICATION
4	said	say	False	False	4851	55379	COMMUNICATION
2	shook	shake	False	False	4852	55386	AMUSE
2	said	say	False	False	4853	55391	COMMUNICATION
4	said	say	False	False	4854	55406	COMMUNICATION
2	said	say	False	False	4855	55421	COMMUNICATION
10	saw	see	False	False	4858	55433	PERCEPTION
3	go	go	False	False	4858	55435	MOTION
10	come	come	False	False	4859	55443	MOTION
10	find	find	False	False	4859	55446	OBTAINING
3	had	have	False	False	4861	55462	POSSESSION
4	said	say	False	False	4862	55478	COMMUNICATION
4	know	know	True	False	4862	55484	COGNITION
4	know	know	False	False	4863	55489	COGNITION
2	said	say	False	False	4864	55495	COMMUNICATION
4	said	say	False	False	4865	55504	COMMUNICATION
0	hidden	hide	False	False	4870	55556	CONCEALMENT
0	took	take	False	False	4871	55566	OBTAINING
2	swear	swear	False	False	4872	55578	CONJECTURE
2	had	have	False	False	4873	55594	POSSESSION
2	found	find	False	False	4873	55600	OBTAINING
4	said	say	False	False	4874	55606	COMMUNICATION
10	ask believe	ask believe	False	False	4874	55610	COMMUNICATION
2	raised	raise	False	False	4876	55639	CRANE
2	have	have	True	False	4877	55646	POSSESSION
4	agreed	agree	False	False	4881	55673	SOCIAL
10	thought	think	False	False	4883	55685	COGNITION
4	telling	tell	False	False	4884	55698	COMMUNICATION
4	look	look	True	False	4885	55711	PERCEPTION
2	said	say	False	False	4886	55719	COMMUNICATION
10	would	would	True	False	4886	55723	LIKELIHOOD
4	said	say	False	False	4887	55728	COMMUNICATION
0	're	be	False	False	4887	55739	STATE
0	pretend	pretend	False	False	4887	55746	FEIGNING
2	murmured	murmur	False	False	4888	55752	COMMUNICATION
2	lay	lay	False	False	4888	55758	PLACEMENT
2	said	say	True	False	4889	55772	COMMUNICATION
4	went	go	False	False	4890	55777	MOTION
0	speaking	speak	False	False	4890	55785	COMMUNICATION
0	have	have	False	False	4891	55802	POSSESSION
1	are	be	False	False	4891	55810	STATE
0	hold	hold	False	False	4892	55838	POSSESSION
2	lit	light	False	False	4893	55847	OTHER_COS
2	puffed	puff	False	False	4894	55853	SUBSTANCE_EMISSION
2	said	say	False	False	4894	55857	COMMUNICATION
10	agree	agree	True	False	4895	55871	SOCIAL
2	wo	will	True	False	4896	55880	FUTURE_HAVING
2	need	need	False	False	4898	55889	ORDER
2	going keep	go keep	False	False	4898	55898	MOTION
4	said	say	False	False	4899	55905	COMMUNICATION
4	'm	be	False	False	4900	55924	STATE
0	damned	damn	False	False	4901	55931	JUDGEMENT
4	ask	ask	False	False	4902	55938	COMMUNICATION
4	pot	pot	True	False	4902	55950	POCKET
4	have	have	False	False	4903	55960	POSSESSION
4	shook	shake	False	False	4904	55969	AMUSE
4	said	say	False	False	4905	55974	COMMUNICATION
4	know	know	True	False	4905	55980	COGNITION
4	's	be	False	False	4905	55984	STATE
10	had	have	False	False	4906	55991	POSSESSION
1	taken	take	False	False	4907	55998	OBTAINING
1	stirred	stir	False	False	4908	56006	AMUSE
1	said	say	False	False	4908	56009	COMMUNICATION
1	think	think	False	False	4908	56013	COGNITION
2	looked	look	False	False	4909	56026	PERCEPTION
1	said	say	False	False	4911	56037	COMMUNICATION
10	forgotten	forget	False	False	4911	56042	ABANDONMENT
0	see	see	True	False	4912	56050	PERCEPTION
1	recited	recite	False	False	4913	56059	PERFORMANCE
1	went	go	False	False	4914	56088	MOTION
3	took make	take make	False	False	4916	56109	OBTAINING
0	think	think	False	False	4916	56117	COGNITION
3	was	be	False	False	4916	56119	STATE
10	say	say	False	False	4917	56123	COMMUNICATION
0	like	like	False	False	4917	56126	EMOTION
2	sat	sit	False	False	4919	56149	BODY_POSITION
2	said	say	False	False	4920	56154	COMMUNICATION
10	know	know	False	False	4920	56158	COGNITION
0	be	be	False	False	4920	56162	STATE
4	said	say	False	False	4921	56167	COMMUNICATION
3	is	be	False	False	4921	56177	STATE
1	said	say	False	False	4924	56192	COMMUNICATION
2	murmured	murmur	False	False	4926	56223	COMMUNICATION
1	said	say	False	False	4927	56246	COMMUNICATION
1	care	care	True	False	4927	56252	CARE
1	'm	be	False	False	4927	56257	STATE
4	murmured giving	murmur give	False	False	4928	56262	COMMUNICATION
3	written	write	False	False	4930	56286	LECTURE
1	cried	cry	False	False	4931	56295	BREATHE
3	's	be	False	False	4931	56305	STATE
0	see	see	True	False	4931	56302	PERCEPTION
8	chopping	chop	False	False	4934	56334	CARVE
4	said	say	False	False	4937	56375	COMMUNICATION
0	're	be	False	False	4937	56381	STATE
4	thought	think	False	False	4938	56386	COGNITION
3	have	have	False	False	4940	56404	POSSESSION
1	cried	cry	False	False	4941	56415	BREATHE
0	see	see	True	False	4941	56421	PERCEPTION
1	looked	look	False	False	4954	56530	PERCEPTION
1	said	say	False	False	4955	56542	COMMUNICATION
2	said	say	False	False	4957	56579	COMMUNICATION
1	said	say	False	False	4959	56610	COMMUNICATION
4	said Have pass	say have pass	False	False	4960	56620	COMMUNICATION
1	shuddered	shudder	False	False	4962	56643	BODY_INTERNAL_STATES
1	bear	bear	True	False	4962	56649	ADMIRE
1	go	go	True	False	4963	56655	MOTION
2	said	say	False	False	4964	56662	COMMUNICATION
10	be	be	False	False	4964	56667	STATE
1	murmured	murmur	False	False	4965	56678	COMMUNICATION
1	suppose	suppose	False	False	4965	56682	COGNITION
1	stretched	stretch	False	False	4966	56687	CRANE
1	thought	think	False	False	4967	56708	COGNITION
1	'm	be	False	False	4968	56716	STATE
1	suppose	suppose	False	False	4969	56723	COGNITION
1	'm	be	False	False	4969	56725	STATE
1	feel	feel	False	False	4972	56746	PERCEPTION
1	feel	feel	False	False	4972	56752	PERCEPTION
1	die	die	True	False	4972	56757	DEATH
4	looking	look	False	False	4973	56763	PERCEPTION
4	said	say	False	False	4974	56771	COMMUNICATION
1	said	say	False	False	4976	56785	COMMUNICATION
1	going	go	True	False	4976	56792	MOTION
1	going stay	go stay	False	False	4977	56800	MOTION
0	know	know	False	False	4979	56827	COGNITION
1	said	say	False	False	4980	56831	COMMUNICATION
1	be	be	False	False	4980	56844	STATE
1	see	see	False	False	4980	56837	PERCEPTION
1	want	want	True	False	4981	56850	DESIRE
4	said	say	False	False	4983	56871	COMMUNICATION
4	need	need	False	False	4983	56877	ORDER
2	said	say	False	False	4985	56891	COMMUNICATION
2	relish	relish	True	False	4985	56900	ADMIRE
10	know	know	False	False	4985	56895	COGNITION
2	stay	stay	False	False	4986	56910	EXIST
4	hesitated	hesitate	False	False	4987	56918	LINGER
1	said	say	False	False	4988	56921	COMMUNICATION
1	be	be	False	False	4988	56926	STATE
1	think	think	True	False	4989	56934	COGNITION
2	shoot	shoot	False	False	4989	56937	OBTAINING
0	're	be	False	False	4989	56951	STATE
4	said	say	False	False	4990	56957	COMMUNICATION
0	say	say	False	False	4990	56966	COMMUNICATION
2	said	say	False	False	4992	56980	COMMUNICATION
10	're	be	False	False	4992	56984	STATE
2	come	come	False	False	4993	56999	MOTION
0	like	like	False	False	4993	57004	EMOTION
4	said	say	False	False	4994	57015	COMMUNICATION
0	wo	will	True	False	4994	57011	FUTURE_HAVING
10	stay	stay	False	False	4995	57021	EXIST
2	laughed	laugh	False	False	4996	57026	NONVERBAL_EXPRESSION
0	're	be	False	False	4997	57031	STATE
2	shoot	shoot	False	False	4998	57041	OBTAINING
2	liked	like	False	False	4998	57049	EMOTION
4	said	say	False	False	4999	57053	COMMUNICATION
4	be	be	True	False	4999	57062	STATE
2	said	say	False	False	5001	57091	COMMUNICATION
0	seem know	seem know	False	False	5001	57096	GIVE_IMPRESSION
4	said	say	False	False	5002	57109	COMMUNICATION
2	said	say	False	False	5003	57129	COMMUNICATION
2	lend	lend	False	False	5003	57138	TRANSFER
2	will	will	True	False	5004	57148	FUTURE_HAVING
4	shrugged	shrug	False	False	5006	57163	WINK
4	began make	begin make	False	False	5006	57167	ASPECT
2	said	say	False	False	5007	57181	COMMUNICATION
1	said	say	False	False	5009	57202	COMMUNICATION
4	doing	do	False	False	5009	57215	ABANDONMENT
0	mean	mean	False	False	5010	57223	CONJECTURE
1	think	think	True	False	5010	57230	COGNITION
0	know	know	False	False	5011	57240	COGNITION
4	is	be	False	False	5011	57245	STATE
4	's	be	False	False	5012	57255	STATE
3	be	be	False	False	5013	57272	STATE
1	know	know	False	False	5014	57278	COGNITION
3	's	be	True	False	5014	57280	STATE
2	said	say	False	False	5016	57296	COMMUNICATION
0	think	think	False	False	5017	57311	COGNITION
10	heard	hear	False	False	5018	57323	PERCEPTION
10	got admit	get admit	False	False	5019	57330	OBTAINING
2	had	have	True	False	5019	57344	POSSESSION
4	heard	hear	False	False	5022	57374	PERCEPTION
4	saw	see	False	False	5022	57377	PERCEPTION
4	rid	rid	False	True	5024	57401	CHEAT
2	shrugged	shrug	False	False	5026	57417	WINK
0	ask	ask	False	False	5028	57431	COMMUNICATION
4	be	be	False	False	5032	57472	STATE
4	done	do	False	False	5034	57498	ABANDONMENT
1	gone	go	False	False	5035	57508	MOTION
1	said	say	False	False	5036	57513	COMMUNICATION
4	gets	get	False	False	5036	57524	OBTAINING
2	said	say	False	False	5037	57530	COMMUNICATION
2	going take	go take	False	False	5037	57543	MOTION
4	does	do	True	False	5037	57550	ABANDONMENT
2	looked	look	False	False	5038	57556	PERCEPTION
2	shoot	shoot	True	False	5040	57578	OBTAINING
1	said	say	False	False	5041	57583	COMMUNICATION
1	think	think	False	False	5042	57601	COGNITION
0	're	be	False	False	5042	57603	STATE
1	think	think	False	False	5043	57610	COGNITION
1	turned	turn	False	False	5044	57617	MOTION
0	feel	feel	True	False	5045	57626	PERCEPTION
2	said	say	False	False	5047	57646	COMMUNICATION
1	said	say	False	False	5048	57657	COMMUNICATION
0	felt	feel	False	False	5048	57664	PERCEPTION
1	shivered	shiver	False	False	5049	57669	BODY_INTERNAL_STATES
1	bent	bent	False	False	5050	57672	BEING_OBLIGATORY
0	think	think	True	False	5051	57684	COGNITION
1	broke	break	False	False	5052	57690	APPEAR
1	went	go	False	False	5052	57693	MOTION
1	read	read	False	False	5052	57698	DISCOVER
2	raised	raise	False	False	5055	57741	CRANE
2	said	say	False	False	5056	57746	COMMUNICATION
2	believe	believe	True	False	5057	57759	COGNITION
1	said	say	False	False	5059	57772	COMMUNICATION
2	looked	look	False	False	5060	57788	PERCEPTION
2	said	say	False	False	5061	57793	COMMUNICATION
2	said	say	False	False	5062	57808	COMMUNICATION
0	drown	drown	False	False	5062	57816	DEATH
1	said	say	False	False	5063	57824	COMMUNICATION
1	did	do	True	False	5063	57829	ABANDONMENT
1	did	do	True	False	5064	57833	ABANDONMENT
10	've	have	False	False	5065	57837	POSSESSION
2	laughed	laugh	False	False	5066	57846	NONVERBAL_EXPRESSION
0	did	do	False	False	5067	57855	ABANDONMENT
2	know	know	True	False	5068	57864	COGNITION
1	said	say	False	False	5073	57901	COMMUNICATION
2	said	say	False	False	5074	57920	COMMUNICATION
2	wanted know	want know	False	False	5075	57930	DESIRE
1	sat	sit	False	False	5076	57937	BODY_POSITION
1	exclaimed	exclaim	False	False	5077	57942	COMMUNICATION
2	said	say	False	False	5079	57957	COMMUNICATION
2	thought	think	False	False	5081	57976	COGNITION
0	hear	hear	False	False	5081	57980	PERCEPTION
1	did	do	False	False	5082	57987	ABANDONMENT
2	said	say	False	False	5084	57998	COMMUNICATION
2	going	go	True	False	5086	58023	MOTION
2	am	be	False	False	5088	58031	STATE
1	said	say	False	False	5089	58035	COMMUNICATION
1	come	come	False	False	5090	58044	MOTION
4	eagled	eagle	False	True	5095	58102	
2	looked	look	False	False	5096	58126	PERCEPTION
2	said	say	False	False	5097	58130	COMMUNICATION
1	said	say	False	False	5098	58142	COMMUNICATION
1	remember	remember	False	False	5099	58164	COGNITION
1	repeated	repeat	False	False	5101	58177	COMMUNICATION
1	shook	shake	False	False	5101	58181	AMUSE
1	quavered	quaver	False	False	5101	58183	MANNER_SPEAKING
2	grasped	grasp	False	False	5103	58200	POSSESSION
2	said	say	False	False	5104	58205	COMMUNICATION
2	was	be	False	False	5104	58210	STATE
3	is	be	False	False	5105	58221	STATE
2	going get	go get	False	False	5106	58231	MOTION
1	cried	cry	False	False	5108	58244	BREATHE
3	wants	want	False	False	5111	58263	DESIRE
3	counting	count	False	False	5112	58272	MASQUERADE
2	stopped	stop	False	False	5113	58278	ASPECT
2	said	say	False	False	5114	58281	COMMUNICATION
1	cried	cry	False	False	5115	58293	BREATHE
0	admit	admit	False	False	5115	58302	ADMIT
1	was	be	False	False	5115	58305	STATE
2	nodded	nod	False	False	5116	58310	WINK
0	win	win	False	False	5117	58316	OBTAINING
3	hide	hide	False	False	5119	58330	CONCEALMENT
1	said	say	False	False	5121	58347	COMMUNICATION
0	find	find	True	False	5121	58363	OBTAINING
0	find	find	True	False	5121	58355	OBTAINING
2	said	say	False	False	5123	58376	COMMUNICATION
3	prepared	prepare	False	False	5124	58391	PREPARING
3	do	do	False	False	5124	58407	ABANDONMENT
10	know	know	False	False	5125	58410	COGNITION
3	had	have	False	False	5127	58439	POSSESSION
2	shook	shake	False	False	5128	58446	AMUSE
2	said	say	False	False	5129	58451	COMMUNICATION
2	swear	swear	False	False	5130	58465	CONJECTURE
1	said	say	False	False	5131	58475	COMMUNICATION
2	said	say	False	False	5132	58485	COMMUNICATION
2	like see	like see	False	False	5132	58490	EMOTION
1	cried	cry	False	False	5133	58498	BREATHE
0	like see	like see	False	False	5133	58505	EMOTION
3	knows	know	False	False	5134	58511	COGNITION
3	's	be	False	False	5135	58515	STATE
2	said	say	False	False	5136	58525	COMMUNICATION
2	got	get	False	False	5136	58539	OBTAINING
0	know	know	False	False	5136	58543	COGNITION
10	said	say	False	False	5137	58548	COMMUNICATION
4	was	be	False	False	5137	58550	STATE
4	was	be	False	False	5137	58556	STATE
4	was	be	False	False	5138	58566	STATE
4	was	be	False	False	5138	58571	STATE
0	seem realize	seem realize	True	False	5139	58582	GIVE_IMPRESSION
