subject_text	subject_ids	subject_pos	verb_text	verb_lemma	verb_id	object_text	object_ids	object_pos	negated
Lombard	[71]	PROPN	got	get	32994	revolver	[]	NOUN	False
He	[71]	PRON	tell	tell	33001	truth	[]	NOUN	True
He	[71]	PRON	admits	admit	33008	it	[]	PRON	False
You	[338]	PRON	have	have	33097	none	[]	NOUN	False
we	[2379]	PRON	eliminate	eliminate	33132	whom	[2380]	PRON	False
gesture	[]	NOUN	arrested	arrest	33176	speaker	[1144]	NOUN	False
he	[338]	PRON	finished	finish	33181	speech	[]	NOUN	False
that	[]	PRON	proves	prove	33212	less	[]	ADJ	False
you	[338]	PRON	leave	leave	33256	women	[972]	NOUN	False
Counsel	[156]	PROPN	knew	know	33281	that	[]	PRON	False
Mr. Justice Wargrave	[55]	PROPN	addressed	address	33334	Armstrong	[86]	PROPN	False
I	[287]	PRON	take	take	33339	it	[]	PRON	False
that	[]	PRON	killed	kill	33358	Macarthur	[80]	PROPN	False
It	[]	PRON	require	require	33388	exertion	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	wriggled	wriggle	33405	neck	[]	NOUN	False
one	[2220]	NOUN	dispute	dispute	33431	That	[]	PRON	False
He	[55]	PRON	seeing	see	33492	me	[125]	PRON	False
thought	[]	NOUN	came	come	33504	me	[338]	PRON	False
he	[55]	PRON	like	like	33514	me	[338]	PRON	True
lady	[2366]	NOUN	try	try	33534	feelings	[]	NOUN	False
lady	[2366]	NOUN	restrain	restrain	33536	feelings	[]	NOUN	False
I	[338]	PRON	accusing	accuse	33543	you	[2366]	PRON	True
you	[76]	PRON	offended	offend	33564	insistence	[]	NOUN	True
who	[2397]	PRON	knows	know	33632	anything	[2397]	PRON	False
I	[76]	PRON	appreciate	appreciate	33641	fact	[]	NOUN	False
He	[71]	PRON	got	get	33767	brains	[]	NOUN	True
Rogers	[94]	PROPN	killing	kill	33855	wife	[285]	NOUN	False
her	[285]	PRON	breaking	break	33864	him	[71]	PRON	False
her	[285]	PRON	giving	give	33867	him	[71]	PRON	False
he	[71]	PRON	taken	take	33875	dislike	[]	NOUN	False
he	[71]	PRON	wanted	want	33884	to link up with some nice little bit rather less long in the tooth	[]	NOUN	False
I	[55]	PRON	see	see	33904	him	[71]	PRON	True
Mr. Owen	[56]	PROPN	dealing	deal	33911	justice	[]	NOUN	False
You	[55]	PRON	assuming	assume	33937	hearsay	[]	NOUN	False
Rogers	[94]	NOUN	conspired	conspire	33952	to murder their employer	[2410]	NOUN	False
wife	[285]	NOUN	conspired	conspire	33952	to murder their employer	[2410]	NOUN	False
Rogers	[94]	PROPN	appear	appear	33971	to be in the same position as ourselves	[2408]	PRON	False
we	[2408]	PRON	examine	examine	34063	What	[]	PRON	False
who	[2413]	PRON	administered	administer	34095	Cyanide	[2413]	PROPN	True
who	[2413]	PRON	had	have	34114	opportunity	[2413]	NOUN	False
that	[2413]	PRON	killed	kill	34122	General Macarthur	[80]	PROPN	False
one	[2415]	NUM	slipped	slip	34188	something	[]	PRON	False
he	[2415]	PRON	refilled	refill	34198	it	[]	PRON	False
person	[2416]	NOUN	done	do	34213	that	[]	SCONJ	False
I	[93]	PRON	remember	remember	34222	it	[]	PRON	True
any	[]	PRON	done	do	34240	it	[]	PRON	False
Either	[2425]	PRON	done	do	34276	it	[]	PRON	False
Armstrong	[86]	PROPN	sprang	spring	34284	it	[]	PRON	False
I	[86]	PRON	gave	give	34308	woman	[464]	NOUN	False
facts	[]	NOUN	got	get	34361	to be faced	[]	VERB	False
you	[86]	PROPN	administered	administer	34372	dose	[]	NOUN	False
Rogers	[94]	PROPN	administered	administer	34372	dose	[]	NOUN	False
memory	[]	NOUN	serves	serve	34476	me	[55]	PRON	False
one	[730]	NOUN	correct	correct	34486	me	[55]	PRON	False
I	[55]	PRON	make	make	34490	misstatement	[]	NOUN	False
Mrs. Rogers	[94]	PROPN	lifted	lift	34497	Anthony Marston	[92]	PROPN	False
Mrs. Rogers	[94]	PROPN	lifted	lift	34497	Mr. Lombard	[97]	PROPN	False
Mrs. Rogers	[94]	PROPN	lifted	lift	34497	Dr. Armstrong	[86]	PROPN	False
He	[55]	PRON	sent	send	34515	Rogers	[94]	PROPN	False
She	[76]	PRON	stopped	stop	34576	knitting	[]	VERB	False
I	[55]	PRON	establishing	establish	34640	facts	[]	NOUN	False
Rogers	[94]	PROPN	entered	enter	34645	room	[468]	NOUN	False
he	[55]	PRON	doctored	doctor	34661	which	[]	PRON	False
brandy	[]	NOUN	administered	administer	34670	her	[464]	PRON	False
husband	[811]	PROPN	assisted	assist	34682	her	[464]	PRON	False
Dr. Armstrong	[86]	PROPN	assisted	assist	34682	her	[464]	PRON	False
Dr. Armstrong	[86]	PROPN	gave	give	34690	sedative	[]	NOUN	False
that	[]	PRON	lets	let	34709	judge	[338]	NOUN	False
We	[2443]	PRON	take	take	34754	eventuality	[]	NOUN	False
I	[157]	PRON	get	get	34772	you	[157]	PRON	True
sedative	[]	NOUN	begins	begin	34802	to take effect	[]	NOUN	False
doctor	[287]	NOUN	given	give	34800	her	[464]	PRON	False
she	[464]	PRON	swallowed	swallow	34870	it	[]	PRON	True
Blore	[157]	PROPN	shifted	shift	34886	feet	[]	NOUN	False
none	[]	NOUN	left	leave	34912	room	[2434]	NOUN	False
one	[608]	NOUN	left	leave	34941	bedroom	[561]	NOUN	False
you	[2462]	PRON	tell	tell	35060	reaction	[]	NOUN	True
sedative	[]	NOUN	takes	take	35078	effect	[]	NOUN	False
you	[737]	PRON	say	say	35104	that	[]	PRON	False
voice	[]	NOUN	stopped	stop	35130	words	[]	NOUN	False
we	[2466]	PRON	have	have	35150	what	[]	ADP	False
we	[2466]	PRON	have	have	35150	to deal with	[]	ADP	False
I	[93]	PRON	outlined	outline	35174	occurring	[]	NOUN	False
appearance	[]	NOUN	occasioned	occasion	35216	surprise	[]	NOUN	False
Blore	[93]	PROPN	said	say	35275	Mr. Justice Wargrave	[55]	PROPN	False
that	[]	PRON	gets	get	35280	us	[2466]	PRON	False
We	[2466]	PRON	dealt	deal	35305	fact	[]	NOUN	False
We	[2466]	PRON	established	establish	35313	fact	[]	NOUN	False
That	[]	PRON	took	take	35347	place	[]	NOUN	False
I	[55]	PRON	ask	ask	35354	one	[2470]	NOUN	False
he	[2471]	PRON	has	have	35363	alibi	[]	NOUN	False
she	[2472]	PRON	has	have	35363	alibi	[]	NOUN	False
I	[55]	PRON	have	have	35382	alibi	[]	NOUN	False
I	[55]	PRON	spent	spend	35388	morning	[]	NOUN	False
we	[2466]	PRON	find	find	35405	ourselves	[2466]	PRON	False
I	[0]	PRON	sat	sit	35410	General	[2050]	PROPN	False
I	[0]	PRON	were	be	35428	General	[2050]	PROPN	False
I	[0]	PRON	imagine	imagine	35432	periods	[]	NOUN	False
I	[0]	PRON	kill	kill	35461	General	[2050]	PROPN	False
I	[0]	PRON	left	leave	35482	terrace	[458]	NOUN	True
They	[1158]	PRON	bear	bear	35518	me	[0]	PRON	False
Blore	[93]	PROPN	turned	turn	35573	crimson	[]	NOUN	False
I	[0]	PRON	wanted	want	35685	to test the possibilities of heliographing to the mainland	[555]	NOUN	False
I	[0]	PRON	assure	assure	35733	you	[0]	PRON	False
judge	[338]	NOUN	said	say	35739	Did either of you two glance at your watches	[1160]	NOUN	False
I	[0]	PRON	wearing	wear	35767	one	[]	NUM	True
He	[338]	PRON	turned	turn	35788	head	[]	NOUN	False
I	[0]	PRON	took	take	35814	walk	[]	NOUN	False
I	[0]	PRON	noticed	notice	35849	you	[0]	PRON	False
judge	[338]	NOUN	wanted	want	36026	to know	[]	VERB	False
we	[1167]	PRON	going	go	36043	to die	[]	VERB	False
he	[80]	PRON	frightened	frighten	36057	me	[0]	PRON	False
you	[0]	PRON	do	do	36072	What	[]	PRON	False
Mr. Justice Wargrave	[55]	PROPN	stroked	stroke	36112	chin	[]	NOUN	False
evidence	[]	NOUN	add	add	36131	anything	[]	PRON	False
Rogers	[94]	PROPN	had	have	36147	little	[]	ADJ	False
He	[80]	PRON	taken	take	36172	cocktails	[]	NOUN	False
He	[80]	PRON	looked	look	36198	nothing	[]	PRON	True
He	[80]	PRON	seen	see	36208	nothing	[]	PRON	False
that	[]	PRON	have	have	36212	bearing	[]	NOUN	False
he	[80]	PRON	laid	lay	36238	table	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	cleared	clear	36259	throat	[]	NOUN	False
summing	[]	NOUN	take	take	36275	place	[]	NOUN	False
I	[0]	PRON	reiterate	reiterate	36333	belief	[]	NOUN	False
we	[1167]	PRON	take	take	36383	measures	[]	NOUN	False
we	[1167]	PRON	adopt	adopt	36417	measures	[]	NOUN	False
I	[71]	PRON	ask	ask	36426	you	[2484]	PRON	False
I	[71]	PRON	warn	warn	36449	everybody	[257]	PRON	False
murderer	[2488]	NOUN	had	have	36464	task	[]	NOUN	False
court	[369]	NOUN	adjourn	adjourn	36523	Chapter	[]	NOUN	False
you	[71]	PRON	believe	believe	36532	it	[]	PRON	False
Philip Lombard	[71]	PROPN	cocked	cock	36570	head	[]	NOUN	False
Vera	[125]	PROPN	took	take	36635	words	[]	NOUN	False
it	[]	PRON	seems	seem	36647	""" Philip Lombard made a grimace ."	[71]	PUNCT	False
Philip Lombard	[71]	PROPN	made	make	36654	grimace	[]	NOUN	False
I	[125]	PRON	keep	keep	36717	feeling that things like this ca n't happen	[]	VERB	False
we	[2492]	PRON	got	get	36793	to be pretty much upon our guard from now on	[2492]	ADV	False
I	[71]	PRON	take	take	36839	it	[]	PRON	False
you	[125]	PRON	excepting	except	36843	selves	[2493]	NOUN	False
You	[125]	PRON	strike	strike	36882	me	[71]	PRON	False
I	[71]	PRON	stake	stake	36901	reputation	[]	NOUN	False
Vera	[125]	PROPN	said	say	36916	Thank you	[71]	PRON	False
you	[125]	PRON	going	go	36937	to return the compliment	[]	NOUN	True
Vera	[125]	PROPN	hesitated	hesitate	36945	minute	[]	NOUN	False
I	[125]	PRON	see	see	36978	you	[71]	PRON	True
who	[2496]	PRON	dictated	dictate	36985	gramophone record	[2496]	NOUN	False
I	[71]	PRON	get	get	37015	what	[]	PRON	False
we	[2499]	PRON	eliminate	eliminate	37035	ourselves	[2499]	PRON	False
he	[55]	PRON	played	play	37130	God Almighty	[83]	PROPN	False
He	[55]	PRON	gets	get	37152	to see himself as all powerful , as holding the power of life and death	[55]	NOUN	False
he	[55]	PRON	want	want	37180	to go one step farther and be Executioner and Judge Extraordinary	[2503]	PROPN	False
Vera	[125]	PROPN	answered	answer	37223	Dr. Armstrong	[86]	PROPN	False
Lombard	[71]	PROPN	gave	give	37231	whistle	[]	NOUN	False
doctor	[287]	PRON	put	put	37248	him	[287]	PRON	False
I	[71]	PRON	put	put	37248	him	[287]	PRON	False
Vera	[125]	PROPN	shook	shake	37256	head	[]	NOUN	False
he	[287]	PRON	gave	give	37306	her	[94]	PRON	False
doctors	[1083]	NOUN	overwork	overwork	37344	lot	[]	NOUN	False
doctors	[1083]	NOUN	have	have	37346	lot	[]	NOUN	False
he	[287]	PRON	killed	kill	37366	Macarthur	[80]	PROPN	False
He	[287]	PRON	had	have	37373	time	[]	NOUN	True
I	[71]	PRON	left	leave	37381	him	[287]	PRON	True
I	[71]	PRON	doubt	doubt	37400	time	[]	NOUN	False
He	[287]	PRON	do	do	37426	it	[]	PRON	True
He	[287]	PRON	had	have	37431	opportunity	[]	NOUN	False
he	[287]	PRON	did	do	37468	it	[]	PRON	False
I	[94]	PRON	want	want	37557	what	[]	VERB	False
I	[94]	PRON	want	want	37557	to know	[]	VERB	False
he	[1179]	PRON	held	hold	37582	that	[]	PRON	False
I	[94]	PRON	want	want	37622	what	[]	VERB	False
I	[94]	PRON	want	want	37622	to know	[]	VERB	False
we	[2513]	PRON	like	like	37649	what	[]	VERB	False
we	[2513]	PRON	like	like	37649	to know	[]	VERB	False
you	[93]	PRON	got	get	37662	idea	[]	NOUN	False
You	[93]	PRON	got	get	37671	idea	[]	PRON	False
You	[93]	PRON	got	get	37671	you	[93]	PRON	False
I	[93]	PRON	have	have	37683	idea	[]	NOUN	False
Rogers	[94]	PROPN	wiped	wipe	37735	perspiration	[]	NOUN	False
Blore	[93]	PROPN	said	say	37762	Got any ideas yourself , Rogers	[1180, 94]	PROPN	False
butler	[459]	NOUN	shook	shake	37780	head	[]	NOUN	False
boat	[1016]	NOUN	reach	reach	37892	us	[2518]	PRON	False
Dr. Armstrong	[86]	PROPN	dropped	drop	37916	head	[]	NOUN	False
I	[55]	PRON	intend	intend	37956	to take every possible precaution against such a thing happening	[]	VERB	False
Mr. Justice Wargrave	[55]	PROPN	thinking	think	38036	Murdered in our beds	[2518]	NOUN	False
we	[2518]	PRON	do	do	38105	What	[]	PRON	False
Armstrong	[86]	PROPN	said	say	38133	""" Armstrong stared at him"	[338, 86]	PRON	False
judge	[338]	NOUN	stroked	stroke	38150	chin	[]	NOUN	False
I	[338]	PRON	say	say	38166	that	[]	PRON	True
I	[55]	PRON	have	have	38206	none	[]	NOUN	False
She	[76]	PRON	took	take	38260	Bible	[]	PROPN	False
She	[76]	PRON	opened	open	38273	it	[]	PRON	False
she	[76]	PRON	set	set	38285	it	[]	PRON	False
she	[76]	PRON	took	take	38301	notebook	[]	NOUN	False
She	[76]	PRON	opened	open	38309	it	[]	PRON	False
She	[76]	PRON	began	begin	38312	writing	[]	VERB	False
cousin	[2527]	NOUN	married	marry	38330	Elsie MacPherson	[159]	PROPN	False
one	[]	NUM	possessed	possess	38374	devil	[]	NOUN	False
I	[76]	PRON	suspected	suspect	38382	that	[]	SCONJ	False
They	[2531]	PRON	asking	ask	38394	themselves that	[2531]	PRON	False
I	[76]	PRON	write	write	38488	that	[]	PRON	False
they	[237]	PRON	watched	watch	38533	other	[325]	ADJ	False
Rogers	[94]	PROPN	brought	bring	38539	teatray	[]	NOUN	False
I	[1195]	PRON	draw	draw	38554	curtains	[]	NOUN	False
you	[94]	PRON	pour	pour	38623	tea	[]	NOUN	False
you	[94]	PRON	do	do	38640	it	[]	PRON	False
I	[1199]	PRON	lost	lose	38654	skeins	[]	NOUN	False
Philip Lombard	[71]	PROPN	made	make	38695	remark	[]	NOUN	False
Dr. Armstrong	[86]	PROPN	told	tell	38705	story	[]	NOUN	False
who	[]	PRON	hated	hat	38716	tea	[]	NOUN	False
He	[1195]	PRON	said	say	38735	Excuse me , sir , but does any one know what 's become of the bathroom curtain	[1891, 730, 1195]	NOUN	False
one	[730]	NUM	Excuse	excuse	38742	me	[1195]	PRON	False
one	[730]	NUM	know	know	38751	me	[1195]	PRON	False
devil	[]	PRON	mean	mean	38780	What	[]	PRON	False
you	[94]	PRON	mean	mean	38780	What	[]	PRON	False
You	[1891]	PRON	kill	kill	38918	anybody	[2541]	PRON	True
they	[1200]	PRON	watched	watch	38971	other	[325]	ADJ	False
women	[972]	NOUN	go	go	39073	doors	[]	NOUN	False
women	[972]	NOUN	shut	shut	39079	doors	[]	NOUN	False
They	[617]	PRON	heard	hear	39084	sound	[]	NOUN	False
They	[617]	PRON	heard	hear	39084	turning	[]	NOUN	False
He	[71]	PRON	went	go	39137	him	[71]	PRON	False
other	[1210]	ADJ	followed	follow	39143	him	[71]	PRON	False
he	[71]	PRON	setting	set	39169	table	[1212]	NOUN	False
I	[338]	PRON	advise	advise	39200	you	[1211]	PRON	False
figures	[1216]	NOUN	pass	pass	39295	turning	[]	NOUN	False
figures	[1216]	NOUN	heard	hear	39300	turning	[]	NOUN	False
He	[71]	PRON	nodded	nod	39314	head	[]	NOUN	False
grin	[]	NOUN	transformed	transform	39363	face	[]	NOUN	False
one	[2220]	NOUN	plays	play	39376	tricks	[]	NOUN	False
he	[71]	PRON	locked	lock	39389	door	[]	NOUN	False
he	[71]	PRON	pulled	pull	39406	door	[]	NOUN	False
He	[71]	PRON	said	say	39472	tricks	[]	NOUN	False
Philip Lombard	[71]	PROPN	had	have	39494	habit	[]	NOUN	False
He	[71]	PRON	raised	raise	39511	himself	[71]	PRON	False
He	[71]	PRON	hear	hear	39531	sound	[]	NOUN	False
wind	[]	NOUN	blowing	blow	39543	it	[]	PRON	False
Lombard	[71]	PROPN	hear	hear	39551	it	[]	PRON	True
He	[71]	PRON	put	put	39576	it	[]	PRON	False
time	[]	NOUN	come	come	39611	to do something about this	[]	PRON	False
latter	[310]	ADJ	opened	open	39638	it	[]	PRON	False
you	[93]	PRON	got	get	39671	conscience	[]	NOUN	False
Anybody	[2548]	PRON	called	call	39693	you	[93]	PRON	False
Anybody	[2548]	PRON	brought	bring	39696	tea	[]	NOUN	False
He	[93]	PRON	said	say	39725	Twentyfive to ten	[]	NUM	False
d'you	[]	PRON	mean	mean	39766	What	[]	PRON	False
I	[93]	PRON	get	get	39837	clothes	[]	NOUN	False
others	[385]	NOUN	know	know	39846	anything	[]	PRON	False
He	[71]	PRON	found	find	39864	Armstrong	[86]	PROPN	False
Mr. Justice Wargrave	[55]	PROPN	had	have	39878	to be roused from sleep	[]	NOUN	False
she	[125]	PRON	tried	try	39955	which	[]	VERB	False
she	[125]	PRON	tried	try	39955	to make firm and assured	[]	VERB	False
we	[2553]	PRON	find	find	40003	him	[1231]	PRON	False
who	[]	PRON	joined	join	40024	them	[1232]	PRON	False
Miss Brent	[76]	PROPN	got	get	40040	's	[]	AUX	False
I	[93]	PRON	assure	assure	40132	you	[93]	PRON	False
I	[93]	PRON	kept	keep	40140	lookout	[]	NOUN	False
He	[93]	PRON	said	say	40151	Seen anything of Rogers	[94]	PROPN	False
I	[76]	PRON	seen	see	40174	him	[55]	PRON	True
He	[55]	PRON	laid	lay	40215	table	[]	NOUN	False
He	[55]	PRON	done	do	40232	that	[]	PRON	False
who	[]	PRON	saw	see	40278	it	[]	PRON	False
She	[125]	PRON	caught	catch	40283	arm	[]	NOUN	False
She	[125]	PRON	caught	catch	40283	grip	[]	NOUN	False
She	[125]	PRON	made	make	40295	gentleman wince	[532]	NOUN	False
She	[125]	PRON	cried	cry	40302	Indians	[2560]	PROPN	False
They	[1235]	PRON	found	find	40326	him	[532]	PRON	False
He	[532]	PRON	chopping	chop	40344	sticks	[]	NOUN	False
metal	[]	NOUN	stained	stain	40380	brown	[]	NOUN	False
murderer	[2488]	NOUN	crept	creep	40415	chopper	[2562]	PRON	False
murderer	[2488]	NOUN	crept	creep	40415	it	[]	PRON	False
murderer	[2488]	NOUN	swung	swing	40420	chopper	[2562]	NOUN	False
murderer	[2488]	NOUN	brought	bring	40425	it	[]	PRON	False
it	[]	PRON	needed	need	40464	force	[]	NOUN	False
woman	[471]	NOUN	done	do	40480	it	[]	PRON	False
you	[737]	PRON	mean	mean	40487	what	[]	PRON	False
He	[86]	PRON	gave	give	40491	glance round	[]	NOUN	False
girl	[224]	NOUN	done	do	40513	it	[]	PRON	False
type	[2567]	NOUN	has	have	40535	lot	[]	NOUN	False
one	[2568]	NOUN	has	have	40554	deal	[]	NOUN	False
He	[93]	PRON	said	say	40578	fingerprints	[]	NOUN	False
they	[1246]	PRON	keep	keep	40627	bees	[]	NOUN	False
I	[125]	PRON	asking	ask	40701	what	[]	PRON	False
you	[1246]	PRON	read	read	40719	rhyme	[]	NOUN	True
we	[1246]	PRON	had	have	40747	sense	[]	NOUN	False
boys	[490]	NOUN	chopping	chop	40754	sticks	[490]	NOUN	False
I	[125]	PRON	know	know	40764	thing	[]	NOUN	False
I	[125]	PRON	tell	tell	40772	you	[1246]	PRON	False
they	[2572]	PRON	keep	keep	40793	bees	[]	NOUN	False
She	[125]	PRON	began	begin	40813	laughing wildly again	[]	ADV	False
He	[86]	PRON	raised	raise	40824	hand	[]	NOUN	False
He	[86]	PRON	struck	strike	40828	blow	[]	NOUN	False
She	[125]	PRON	stood	stand	40845	motionless	[]	NOUN	False
she	[125]	PRON	said	say	40852	Thank you ...	[86]	PUNCT	False
you	[86]	PRON	bring	bring	40905	sticks	[]	NOUN	False
Rogers	[94]	PROPN	chopped	chop	41012	amount	[]	NOUN	False
They	[1255]	PRON	gathered	gather	41025	it	[]	PRON	False
They	[1255]	PRON	took	take	41029	it	[]	PRON	False
Vera	[125]	PROPN	cutting	cut	41052	rind	[]	NOUN	False
Emily Brent	[76]	PROPN	said	say	41061	Thank you	[86]	PRON	False
kettle	[]	NOUN	got	get	41086	to boil	[]	VERB	False
Ex - Inspector Blore	[157]	PROPN	said	say	41095	Know what I 'm thinking	[157]	VERB	False
I	[157]	PRON	thinking	think	41110	what	[]	PRON	False
Maid	[2585]	PROPN	done	do	41203	it	[]	PRON	True
they	[2588]	PRON	acquitted	acquit	41220	her	[2586]	PRON	False
they	[2588]	PRON	found	find	41226	explanation	[]	NOUN	True
I	[157]	PRON	saw	see	41242	axe	[]	NOUN	False
I	[157]	PRON	went	go	41249	axe	[]	PRON	False
I	[157]	PRON	went	go	41249	her	[2586]	PRON	False
I	[157]	PRON	saw	see	41254	her	[2586]	PRON	False
I	[157]	PRON	suppose	suppose	41329	saying : ' Breakfast will be ready in half an hour or so	[]	ADV	False
you	[71]	PRON	ask	ask	41347	me	[157]	NOUN	False
you	[71]	PRON	ask	ask	41347	woman	[2225]	NOUN	False
it	[]	PRON	taken	take	41388	her	[2225]	PRON	False
other	[1210]	ADJ	shook	shake	41474	head	[]	NOUN	False
he	[1210]	PRON	chopping	chop	41488	firewood	[]	NOUN	False
Brent woman	[2598]	NOUN	needed	need	41507	to wander about outside for hours afterwards	[]	ADV	True
you	[71]	PRON	ask	ask	41518	me	[157]	PRON	False
murderer	[2599]	NOUN	take	take	41526	care	[]	NOUN	False
You	[71]	PRON	missing	miss	41545	point	[]	NOUN	False
She	[464]	PRON	do	do	41573	that	[]	PRON	False
she	[464]	PRON	had	have	41580	nothing	[]	PRON	False
you	[71]	PRON	suspect	suspect	41631	me	[157]	PRON	True
you	[71]	PRON	told	tell	41655	that	[]	PRON	False
He	[157]	PRON	paused	pause	41677	Hope you feel the same about me	[157, 71]	PRON	False
He	[157]	PRON	said	say	41679	Hope you feel the same about me	[157, 71]	PRON	False
you	[71]	PRON	got	get	41712	imagination	[]	NOUN	False
I	[71]	PRON	take	take	41739	hat	[]	NOUN	False
He	[71]	PRON	lowered	lower	41748	voice	[]	NOUN	False
this	[]	PRON	finished	finish	41865	Lombard	[71]	PROPN	False
you	[157]	PRON	made	make	41885	bit	[]	NOUN	False
I	[157]	PRON	done	do	41902	what	[]	PRON	False
I	[157]	PRON	got	get	41912	promotion	[]	NOUN	False
Landor	[111]	PROPN	got	get	41922	servitude	[]	NOUN	False
he	[111]	PRON	going	go	41938	to die	[]	VERB	False
I	[157]	PRON	demanded	demand	41946	Blore	[157]	PROPN	False
life	[]	NOUN	going	go	41989	to be cut unpleasantly short	[]	ADJ	False
I	[71]	PRON	going	go	42012	to go the way of Rogers and the rest of them	[2610, 2611, 94]	PRON	False
I	[71]	PRON	tell	tell	42039	you	[157]	PRON	False
Mr. Lombard	[97]	PRON	mean	mean	42080	what	[]	PRON	False
you	[71]	PRON	mean	mean	42080	what	[]	PRON	False
Philip Lombard	[71]	PROPN	showed	show	42085	teeth	[]	NOUN	False
you	[157]	PRON	got	get	42107	chance	[]	NOUN	True
lack	[]	NOUN	going	go	42122	to make you absolutely a sitting target	[157, 2614]	NOUN	False
rings	[]	NOUN	round	round	42142	you	[157]	PRON	False
he	[2616]	PRON	wants	want	42149	to	[]	PART	False
she	[2617]	PRON	wants	want	42149	to	[]	PART	False
I	[71]	PRON	say	say	42212	more	[]	ADJ	True
I	[125]	PRON	make	make	42249	fool	[]	NOUN	False
she	[125]	PRON	prided	pride	42277	herself	[125]	PRON	False
head	[]	NOUN	started	start	42291	swimming after Cyril	[69]	PROPN	False
current	[]	ADJ	take	take	42328	her	[125]	PRON	False
They	[1262]	PRON	praised	praise	42357	courage	[]	NOUN	False
They	[1262]	PRON	praised	praise	42357	sangfroid	[]	NOUN	False
he	[69]	PRON	doing	do	42396	What	[]	PRON	False
he	[69]	PRON	engaged	engage	42400	married	[]	VERB	False
Emily Brent	[76]	PROPN	lifted	lift	42437	egg	[]	NOUN	False
you	[76]	PRON	mind	mind	42535	dying	[]	VERB	True
she	[76]	PRON	going	go	42568	to die	[]	VERB	True
They	[1266]	PRON	faced	face	42610	death	[]	NOUN	False
They	[1266]	PRON	led	lead	42615	lives	[]	NOUN	False
she	[76]	PRON	led	lead	42626	life	[]	NOUN	False
She	[76]	PRON	done	do	42634	anything	[]	PRON	True
she	[76]	PRON	going	go	42649	to die	[]	VERB	True
none	[]	NOUN	leave	leave	42700	island	[1976]	NOUN	False
Who	[]	PRON	said	say	42706	that	[]	PRON	False
General Macarthur	[80]	NOUN	married	marry	42718	Elsie MacPherson	[159]	PROPN	False
cousin	[]	NOUN	married	marry	42718	Elsie MacPherson	[159]	PROPN	False
He	[80]	PRON	seemed	seem	42725	to care	[]	VERB	True
He	[80]	PRON	seemed	seem	42731	to welcome the idea	[]	NOUN	False
people	[526]	NOUN	thought	think	42749	little	[]	ADJ	False
they	[526]	PRON	took	take	42757	lives	[]	NOUN	False
Emily Brent	[76]	PROPN	wanted	want	42797	to let her in	[109]	ADP	True
We	[1269]	PRON	take	take	42849	breakfast	[]	NOUN	False
I	[0]	PRON	get	get	42870	coffee	[]	NOUN	False
I	[0]	PRON	get	get	42870	piece	[]	NOUN	False
Which	[]	PRON	work	work	42937	Who	[]	PRON	False
it	[]	PRON	work	work	42937	Who	[]	PRON	False
you	[0]	PRON	believe	believe	42979	it	[]	PRON	False
Wool	[]	PRON	make	make	43010	sense	[]	NOUN	True
it	[]	PRON	make	make	43010	sense	[]	NOUN	True
I	[0]	PRON	get	get	43016	hang	[]	NOUN	True
he	[676]	PRON	believed	believe	43029	word	[]	NOUN	False
Who	[]	PRON	have	have	43074	egg	[]	NOUN	False
Who	[]	PRON	have	have	43074	Marmalade	[]	NOUN	False
Who	[]	PRON	have	have	43074	people	[1273]	NOUN	False
I	[1273]	PRON	give	give	43089	ham	[]	NOUN	False
Mr. Justice Wargrave	[55]	PROPN	cleared	clear	43114	throat	[]	NOUN	False
one	[237]	NOUN	made	make	43159	suggestive	[]	NOUN	False
Vera	[125]	PROPN	began	begin	43167	to pile plates together	[]	ADV	False
We	[2626]	PRON	bring	bring	43193	stuff	[]	NOUN	False
I	[76]	PRON	like	like	43253	to help Miss Claythorne	[125]	PROPN	False
I	[76]	PRON	know	know	43263	to help Miss Claythorne	[125]	PROPN	True
I	[86]	PRON	give	give	43297	something	[]	PRON	False
It	[]	PRON	took	take	43318	one	[237]	NUM	False
Dr. Armstrong	[86]	PROPN	flushed	flush	43325	red	[]	NOUN	False
you	[76]	PRON	please	please	43350	Miss Brent	[76]	PROPN	False
I	[76]	PRON	wish	wish	43363	to take anything anything at all	[]	ADV	True
They	[1277]	PRON	finished	finish	43385	clearing away the breakfast things	[]	NOUN	False
I	[157]	PRON	give	give	43406	hand	[]	NOUN	False
Vera	[125]	PROPN	said	say	43416	Thank you	[76]	PRON	False
she	[76]	PRON	heard	hear	43437	murmur	[]	NOUN	False
She	[76]	PRON	felt	feel	43453	drowsy	[]	NOUN	False
she	[76]	PRON	saw	see	43498	bee	[]	NOUN	False
It	[1281]	PRON	crawling	crawl	43504	windowpane	[]	NOUN	False
She	[125]	PRON	liked	like	43523	honey	[]	NOUN	False
She	[109]	PRON	had	have	43567	to turn her head	[109]	NOUN	False
she	[109]	PRON	see	see	43576	her	[109]	PRON	False
she	[109]	PRON	turn	turn	43583	head	[]	NOUN	True
bee	[]	NOUN	buzzing	buzz	43650	buzzing	[]	VERB	False
she	[109]	PRON	felt	feel	43656	prick	[]	NOUN	False
I	[125]	PRON	go	go	43687	her	[76]	PRON	False
I	[125]	PRON	fetch	fetch	43689	her	[76]	PRON	False
I	[157]	PRON	take	take	43749	oath	[]	NOUN	False
