canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	name_variants_left	canonical_id_right	name_right	role_right	gender_right	name_variants_right
2	Philip Lombard	agent	looked	look	56026	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	care	care	56252	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	stay	stay	56910	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	shoot	shoot	56937	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	come	come	56999	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	shoot	shoot	57041	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	lend	lend	57138	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
10	Isaac Morris	agent	heard	hear	57323	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
4	William Henry Blore	agent	rid	rid	57401	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	ask	ask	57431	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	looked	look	57556	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	shoot	shoot	57578	True	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
1	Vera Elizabeth Claythorne	agent	turned	turn	57617	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	looked	look	57788	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	did	do	57855	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	come	come	58044	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
2	Philip Lombard	agent	grasped	grasp	58200	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	find	find	58363	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	find	find	58355	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	was	be	58556	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	see	see	59302	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	looked	look	59450	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	7	Anthony James Marston	patient	m	['Anthony', 'Anthony James Marston', 'Anthony Marston', 'Marston', 'Mr. Marston']
1	Vera Elizabeth Claythorne	agent	looked	look	59514	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
1	Vera Elizabeth Claythorne	agent	leaned	lean	59608	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	facing	face	59705	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
10	Isaac Morris	agent	come	come	60483	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	knew	know	61460	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	10	Isaac Morris	patient	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']
0	Lawrence John Wargrave	agent	telling	tell	61608	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	12	Thomas Legge	patient	m	['A.C.', 'Assistant Commissioner', 'Legge', 'Sir Thomas Legge', 'The A.C.']
11	Fred Narracott	agent	override	override	61797	False	m	['Fred', 'Fred Narracott', 'Mr. Narracott', 'Narracott']	10	Isaac Morris	patient	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']
3	Edward George Armstrong	agent	attended	attend	62146	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	22	Jennifer Brady	patient	f	['Jennifer Brady', 'Miss Brady', 'a Miss Brady who died suddenly']
8	Thomas Rogers	agent	poison	poison	62155	True	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	22	Jennifer Brady	patient	f	['Jennifer Brady', 'Miss Brady', 'a Miss Brady who died suddenly']
22	Jennifer Brady	agent	died	die	62177	False	f	['Jennifer Brady', 'Miss Brady', 'a Miss Brady who died suddenly']	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
19	Arthur Richmond	agent	serving	serve	62659	False	m	['Arthur', 'Arthur Richmond', 'Richmond', 'her lover', 'the boy']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
2	Philip Lombard	agent	pushed	push	64062	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
2	Philip Lombard	agent	doped	dope	64073	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
2	Philip Lombard	agent	strung	string	64077	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	shot	shoot	64182	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	toppled	topple	64193	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
4	William Henry Blore	agent	believe	believe	64355	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
14	Hugo Hamilton	agent	tell	tell	66049	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
14	Hugo Hamilton	agent	tell	tell	66080	False	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
10	Isaac Morris	agent	interviewed	interview	67228	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
